source,target,word_family
deus_L,*dyeu-_PIE,diva
degenerative_E,degenerate_E,degenerative
describe_E,descriven_E,describe
descriven_E,descrivre_OF/descrire_OF,describe
descrivre_OF/descrire_OF,describere_L,describe
describere_L,de_L,describe
defund_E,de-_E,defund
despot_E,dispotto_I,despot
despotto_I,despota_MediL,despot
despota_MediL,despotes_G,despot
despotes_G,*dems-pota-_PIE,despot
dig (v.)_E,diggen_E,dig (v.)
diggen_E,dike_E/ditch_E,dig (v.)
dike_E/ditch_E,diguer_AF,dig (v.)
diguer_AF,digue_OF,dig (v.)
digue_OF,*dk-_PGer,dig (v.)
dig (n.)_E,dig (v.)_E,dig (n.)
dateless_E,date (n.1)_E,dateless
divination_E,divinacioun_E,divination
divinacioun_E,divination_OF,divination
divination_OF,divinationem_L,divination
divinationem_L,divinare_L,divination
divinare_L,divinus_L,divination
deliverable_E,deliver_E,deliverable
demagnetization_E,demagnetize_E,demagnetization
dismiss_E,dismissen_E,dismiss
dismissen_E,dimissus_L,dismiss
dimissus_L,dimittere_L,dismiss
dimittere_L,dis-_L,dismiss
dreariness_E,dreary_E,dreariness
doze_E,dysig_OE,doze
disentangle_E,dis-_E,disentangle
dialogic_E,didactique_F,dialogic
didactique_F,didaktikos_G,dialogic
didaktikos_G,didaktos_G,dialogic
didaktos_G,didaskein_G,dialogic
didaskein_G,*dens-_G,dialogic
dwarfish_E,dwarf (n.)_E,dwarfish
disincline_E,dis-_E,disincline
disastr_E,désastre_F,disastr
disastre_F,disastro_I,disastr
disastro_I,dis-_I,disastr
astro_I,astrum_L,disastr
astrum_L,astron,disastr
decamp_E,décamper_F,decamp
décamper_F,descamper_F,decamp
descamper_F,des-_F,decamp
deface_E,desfacier_OF,deface
desfacier_OF,des-_F,deface
dyad_E,dyad-_L,dyad
dyad-_L,dyas_L,dyad
dyas_L,dyas_G,dyad
dyas_G,duo_G,dyad
duo_G,*dw,dyad
decided_E,decide_E,decided
denigration_E,denigracioun_E,denigration
denigracioun_E,denigrationem_LateL,denigration
denigrationem_LateL,denigrare_L,denigration
denigrare_L,de-_L,denigration
dearly_E,dear_E,dearly
dramatize_E,drama_E,dramatize
declamatory_E,declamatorius_L,declamatory
declamatorius_L,declamatus_L,declamatory
declamatus_L,declamare_L,declamatory
declamare_L,de-_L,declamatory
clamare_L,*kele- (2)_PIE,declamatory
demiurge_L,demiourgos_G,demiurge
demiourgos_G,demos_G,demiurge
ergos_G,*werg-_PIE,demiurge
deactivate_E,de-_E,deactivate
degradation_E,dégradation_F,degradation
dégradation_F,degrader_F,degradation
distributive_E,distributif_OF,distributive
distributif_OF,distributivus_LateL,distributive
distributivus_LateL,distribut-_L,distributive
distribut-_L,distribuere_L,distributive
demote_E,de-_E,demote
doom (n.)_E,dom_OE,doom (n.)
dom_OE,*domaz_PGer,doom (n.)
*domaz_PGer,*dhe-_PIE,doom (n.)
doom (v.)_E,doom (n.)_E,doom (v.)
dwelling_E,dwell (v.)_E,dwelling
deterrence_E,deterrent_E,deterrence
desecrate_E,de-_E,desecrate
doyenne_E,doyen_F,doyenne
dehumanize_E,de-_E,dehumanize
Drusilla_E,Drusus_L,Drusilla
Drusus_L,Drausus_L,Drusilla
dramatist_E,drama_E,dramatist
despotic_E,despotique_F,despotic
despotique_F,despotikos_G,despotic
despotikos_G,despotes_G,despotic
dolt_E,dold_E,dolt
dold_E,dulte_E/dlte_E,dolt
dulte_E/dlte_E,dullen_E,dolt
distelfink_E,Distelfink_Ger,distelfink
Distelfink_Ger,distilvinko_OHGer,distelfink
distilvinko_OHGer,distil_OHGer,distelfink
defend_E,defenden_E,defend
defenden_E,defendre_OF,defend
defendre_OF,defendere_L,defend
defendere_L,de_L,defend
-fendere_L,*gwhend-_PIE,defend
daylong_E,day_E,daylong
doop (n.)_E,doop_Dut,doop (n.)
doop_Dut,doopen_Dut,doop (n.)
dope (v.)_E,dope (n.)_E,dope (v.)
dresser_E,dress (v.)_E,dresser
diocese_E,diocese_OF,diocese
diocese_OF,diocesis_LateL,diocese
diocesis_LateL,dioikesis_G,diocese
dioikesis_G,dioikein_G,diocese
disgusting_E,disgust (v.)_E,disgusting
deficient_E,deficientem_L,deficient
deficientem_L,deficere_L,deficient
deficere_L,de_L,deficient
facere_L,*dhe-_PIE,deficient
dwell_E,dwellan_OE,dwell
dwellan_OE,*dwelan_PGer,dwell
*dwelan_PGer,*dhwel-_PIE,dwell
*dhwel-_PIE,*dheu- (1)_PIE,dwell
delirium_E,delirium_L,delirium
delirium_L,deliriare_L,delirium
deliriare_L,de lire_L,delirium
de lire_L,de_L,delirium
lira_L,*lois-_PIE,delirium
dial-up_E,dial (v.)_E,dial-up
disintegration_E,disintegrate_E,disintegration
definitional_E,definition_E,definitional
diametre_E,diametre_OF,diametre
diametre_OF,diametrus_L,diametre
diametrus_L,diametros (gramme)_G,diametre
diametros (gramme)_G,dia_G,diametre
dizziness_E,dizzy_E,dizziness
dogmatic_E,dogmaticus_LateL,dogmatic
dogmaticus_LateL,dogmatikos_G,dogmatic
dogmatikos_G,dogma_G,dogmatic
dogma_G,dokein_G,dogmatic
dokein_G,*dek-_PIE,dogmatic
dish (n.)_E,disc_OE,dish (n.)
disc_OE,discus_L,dish (n.)
discus_L,diskos_G,dish (n.)
dish (v.)_E,dish (n.)_E,dish (v.)
dock_E,dépôt_F,dock
dépôt_F,depost_OF,dock
depost_OF,depositum_L,dock
depositum_L,deponere_L,dock
deponere_L,de_L,dock
digestion_E,digestioun_E,digestion
digestionioun_E,digestion_OF,digestion
digestion_OF,digestionem_L,digestion
digestionem_L,digerere_L,digestion
digerere_L,dis-_L,digestion
deep six_E,give (something) the deep six_E,deep six
double-team_E,double (adj.)_E,double-team
delineation_E,delineate_E,delineation
delineate_E,delineationem_LateL,delineation
delineationem_LateL,delineare_L,delineation
doublet_E,doublet_OF,doublet
doublet_OF,duble_OF,doublet
duble_OF,duplus_L,doublet
duplus_L,duo_L,doublet
duo_L,*dwo-_PIE,doublet
dormer_E,dormeor_F,dormer
dormeor_F,dormir_F,dormer
disclaim_E,disclaimen_E,disclaim
disclaimen_E,disclaimer_AF,disclaim
disclaimer_AF,desclamer_OF,disclaim
desclamer_OF,des-_F,disclaim
clamer_F,clamare_L,disclaim
dew claw_E,claw_E,dew claw
dewberry_E,dew_E,dewberry
density_E,densité_F,density
densité_F,dempsité_OF,density
dempsité_OF,densitas_L,density
densitas_L,densus_L,density
discriminating_E,discriminate (v.)_E,discriminating
depeche_E,dépêche_F,depeche
dépêche_F,dépêcher_F,depeche
dépêcher_F,despeechier_OF,depeche
despeechier_OF,des-_F,depeche
detraction_E,detraccioun_E,detraction
detraccioun_E,detraccion_OF,detraction
detraccion_OF,detractionem_L,detraction
detractionem_L,detrahere_L,detraction
detrahere_L,de,detraction
declaim_E,declamer_OF,declaim
declamer_OF,declamare_L,declaim
declamare_L,de-_L,declaim
clamare_L,*kele- (2)_PIE,declaim
disseminate_E,disseminatus_L,disseminate
disseminatus_L,disseminare_L,disseminate
disseminare_L,dis-_L,disseminate
seminare_L,semen_L,disseminate
semen_L,*s-_PIE,disseminate
dead (adj.)_E,ded_E,dead (adj.)
ded_E,dead_OE,dead (adj.)
dead_OE,*daudaz_PGer,dead (adj.)
*daudaz_PGer,*dau-_PGer,dead (adj.)
dead (n.)_E,dead (adj.)_E,dead (n.)
dead (adv.)_E,dead (adj.)_E,dead (adv.)
digging_E,dig (v.)_E,digging
dependable_E,depend_E,dependable
double agent_E,double (adj.)_E,double agent
dingy_E,dung_E,dingy
daybreak_E,day_E,daybreak
deviance_E,deviant_E,deviance
desegregate_E,desegregation_E,desegregate
disappear_E,disaperen_E,disappear
disaperen_E,dis-_E,disappear
dis-_E,disparaiss-_F,disappear
disparaiss-_F,desapparoistre_F,disappear
doge_E,doge_Ven,doge
doge_Ven,ducem_L,doge
ducem_L,dux_L,doge
dux_L,*deuk-_PIE,doge
dilettantism_E,dilettante_E,dilettantism
D_E,delta_G,D
delta_G,daleth_H,D
daleth_H,deleth_H,D
don juan_E,Don Juan_Span,don juan
development_E,develop_E,development
depressing_E,depress (v.)_E,depressing
dealed_E,deal (v.)_E,dealed
dog (n.)_E,docga_OE,dog (n.)
docga_OE,hund_OE,dog (n.)
hund_OE,*kwon-_PIE,dog (n.)
dog (v.)_E,dog (n.)_E,dog (v.)
dusty miller_E,auricula_E,dusty miller
deep-sea_E,deep (adj.)_E,deep-sea
dawdling_E,dawdle (v.)_E,dawdling
Dom Perignon_E,dominus_L,Dom Perignon
dominus_L,domus_L,Dom Perignon
domus_L,*dem-_PIE,Dom Perignon
dancingrcize_E,dance (n.)_E,dancingrcize
diversion_E,diversioun_E,diversion
diversionioun_E,diversionem_MediL,diversion
diversionem_MediL,divertere_L,diversion
dosage_E,dose_E,dosage
dryad_E,dryas_L,dryad
dryas_L,dryas_G,dryad
dryas_G,drus_G,dryad
drus_G,*deru-_PIE,dryad
double entendre_E,double-entendre_F,double entendre
double-entendre_F,entendre_F,double entendre
entendre_F,intendere_L,double entendre
detonation_E,détonation_F,detonation
détonation_F,detonationem_MediL,detonation
detonationem_MediL,detonare_L,detonation
detonare_L,de_L,detonation
ducat_E,ducat_OF,ducat
ducat_OF,ducato_I,ducat
ducato_I,ducatus_MediL,ducat
ducatus_MediL,dux_L,ducat
dux_L,*deuk-_PIE,ducat
dace_E,darz_OF,dace
darz_OF,dart_OF,dace
deluxe_E,de luxe_F,deluxe
de luxe_F,luxus_L,deluxe
Down’s Syndrome_E,Down_E,Down’s Syndrome
dateable_E,date (n.1)_E,dateable
defoliate_E,defoliation_E,defoliate
dated_E,date (v.1)_E,dated
disjointed_E,disjoint_E,disjointed
disjoint_E,desjoint_OF,disjointed
desjoint_OF,desjoindre_OF,disjointed
desjoindre_OF,disiungere_L,disjointed
decease (n.)_E,deces_OF,decease (n.)
deces_OF,decessus_L,decease (n.)
decessus_L,decess-_L,decease (n.)
decess-_L,decedere_L,decease (n.)
decease (v.)_E,decesen_E,decease (v.)
decesen_E,decease (n.)_E,decease (v.)
dive (v.)_E,diven_E,dive (v.)
diven_E,dufan_OE/dyfan_OE,dive (v.)
dufan_OE/dyfan_OE,*dubijan_PGer,dive (v.)
*dubijan_PGer,*dheub-,dive (v.)
dive (n.)_E,dive (v.)_E,dive (n.)
drayman_E,dray_E,drayman
de_E,*de-_PIE,de
deportation_E,déportation_F,deportation
déportation_F,deporationem_L,deportation
deporationem_L,deportare_L,deportation
deportare_L,de_L,deportation
denominate_E,denominatus_L,denominate
denominatus_L,denominare_L,denominate
denominare_L,de-_L,denominate
nominare_L,nomen_L,denominate
nomen_L,*no-men-_PIE,denominate
dehumidifier_E,de-_E,dehumidifier
decal_E,decalcomania_E,decal
decalcomania_E,décalcomanie_F,decal
décalcomanie_F,décalquer_F,decal
décalquer_F,de-_F,decal
doornail_E,door (n.)_E,doornail
duodecimal_E,in duodecimo_L,duodecimal
in duodecimo_L,duodecimus_L,duodecimal
duodecimus_L,duodecim_L,duodecimal
deceased_E,decease (v.)_E,deceased
depolarization_E,de-_E,depolarization
decertify_E,de-_E,decertify
daiquiri_E,Daiquiri_E,daiquiri
dissolve_E,dissolven_E,dissolve
dissolven_E,dissolvere_L,dissolve
dissolvere_L,dis-_L,dissolve
solvere_L,*se-lu-_PIE,dissolve
dunk_E,dunke_PGer,dunk
dunke_PGer,dunken_HGer,dunk
dunken_HGer,dunkon_OHGer/thunkon_OHGer,dunk
dunkon_OHGer/thunkon_OHGer,*teng-_PIE,dunk
deflation_E,deflate_E,deflation
dematerialize_E,de-_E,dematerialize
detention_E,detencioun_E,detention
detencioun_E,détention_OF,detention
détention_OF,detentionem_LateL,detention
detentionem_LateL,detinere_L,detention
divergence_E,divergentia_ModL,divergence
divergentia_ModL,divergens_L,divergence
divergens_L,divergere_L,divergence
divergere_L,dis-_L,divergence
dissembler_E,dissemble_E,dissembler
derailleur_E,dérailleur_F,derailleur
dérailleur_F,dérailler_F,derailleur
dérailler_F,de-_F,derailleur
defensive_E,defensif_OF,defensive
defensif_OF,defensivus_MediL,defensive
defensivus_MediL,defens-_L,defensive
defens-_L,defendere_L,defensive
definite_E,definitus_L,definite
definitus_L,definire_L,definite
definire_L,de_L,definite
finire_L,finis_L,definite
desexualize_E,de-_E,desexualize
deferent_E,déférent_F,deferent
déférent_F,deferentem_L,deferent
deferentem_L,deferre_L,deferent
despotism_E,despot_E,despotism
deodorant_E,de-_E,deodorant
odorantem_L,odor_L,deodorant
desirability_E,desirable_E,desirability
drama_E,drama_LateL,drama
drama_LateL,drama_G,drama
drama_G,dran_G,drama
dran_G,*dere-_PIE,drama
dead-lift_E,dead (adj.)_E,dead-lift
desperado_E,desperate (n.)_E,desperado
desperado_E,desperatus_L,desperado
desperatus_L,desperare_L,desperado
discolour_E,discolor_E,discolour
dragoman_E,drugemen_OF,dragoman
drugemen_OF,dragoumanos_G,dragoman
dragoumanos_G,targuman_A,dragoman
targuman_A,targam,dragoman
denunciation_E,denunciacioun_E,denunciation
denunciacioun_E,denunciacionem_L/denuntiationem_L,denunciation
denunciacionem_L/denuntiationem_L,denuntiare_L,denunciation
dependent (adj.)_E,dependant_OF,dependent (adj.)
dependant_OF,dependre_OF,dependent (adj.)
dependre_OF,dependere_L,dependent (adj.)
dependere_L,de_L,dependent (adj.)
pendere_L,*(s)pen-_PIE,dependent (adj.)
dependent (n.)_E,dependant (n.)_E,dependent (n.)
detritus_E,detritus_L,detritus
detritus_L,detri-_L,detritus
detri-_L,detere_L,detritus
detere_L,de_L,detritus
terere_L,*tere- (1)_PIE,detritus
dependancy_E,dependency_E,dependancy
disenthrall_E,dis-_E,disenthrall
duenna_E,duea_Span,duenna
duea_Span,domina_L,duenna
deplane_E,de-_E,deplane
deflagration_E,deflagrationem_L,deflagration
deflagrationem_L,deflagrare_L,deflagration
deflagrare_L,de_L,deflagration
flagrare_L,*bhel- (1)_PIE,deflagration
display (v.)_E,desploiir_OF,display (v.)
desploiir_OF,displicare_L,display (v.)
displicare_L,dis-_L,display (v.)
plicare_L,*plek-_PIE,display (v.)
display (n.)_E,display (v.)_E,display (n.)
drib_E,drip (v.)_E,dribble
decisive_E,decisivus_MediL,decisive
decisus_MediL,decis-_L,decisive
decis-_L,decidere_L,decisive
daemon_E,demon_E,daemon
devalue_E,devaluation_E,devalue
dedicated_E,dedicate (v.)_E,dedicated
deprecatory_E,deprecatorius_LateL,deprecatory
deprecatorius_LateL,deprecat-_L,deprecatory
deprecat-_L,deprecari_L,deprecatory
deprecari_L,de_L,deprecatory
destiny_E,destinée_OF,destiny
destinée_OF,destiner_OF,destiny
destiner_OF,destinare_L,destiny
decorous_E,decorus_L,decorous
decorius_L,decus_L,decorous
decus_L,*dek-_PIE,decorous
disconnection_E,dis-_E,disconnection
dormant_E,dormant_OF,dormant
dormant_OF,dormir_OF,dormant
dormir_OF,dormire_L,dormant
dormire_L,*drem-_PIE,dormant
drab_E,drap_F,drab
decoration_E,decoracioun_E,decoration
decoracioun_E,decorationem_MediL,decoration
decorationem_MediL,decorare_L,decoration
decorare_L,decus_L,decoration
decus_L,*dek-_PIE,decoration
Dover_E,Dofras_OE,Dover
Dofras_OE,Dubris_L,Dover
Dubris_L,*Dubras_Cel,Dover
diesel_E,Diesel_E,diesel
definitely_E,definite_E,definitely
dislike_E,mislike_E,dislike
Druid_E,druide_F,Druid
druide_F,druidae_L,Druid
druidae_L,Druides_Gau,Druid
Druides_Gau,*dru-wid-_Cel,Druid
directness_E,direct (adj.)_E,directness
debutant_E,debutant_F,debutant
debutant_F,débuter_F,debutant
débuter_F,debut_F,debutant
decaffeinate_E,de-_E,decaffeinate
deprecation_E,deprecacioun_E,deprecation
deprecacioun_E,deprccation_OF,deprecation
deprccation_OF,deprecationem_L,deprecation
deprecationem_L,deprecari_L,deprecation
dishabille_E,déshabillé_F,dishabille
déshabillé_F,déshabiller_F,dishabille
déshabiller_F,des-_F,dishabille
habiller_F,habitus_L,dishabille
habitus_L,habere_L,dishabille
discoloration_E,discolorate_E,discoloration
discolorate_E,discolorare_MediL,discoloration
discolorare_MediL,dis-_L,discoloration
colorare_L,color_L,discoloration
defeasance_E,defesaunce_AF,defeasance
defesaunce_AF,desfaisance_OF,defeasance
desfaisance_OF,desfaire_OF,defeasance
desfaire_OF,*diffacere_VL,defeasance
distingue_E,distingué_F,distingue
distingué_F,distinguer_F,distingue
dissipation_E,dissipacioun_E,dissipation
dissipacioun_E,dissipationem_L,dissipation
dissipationem_L,dissipare_L,dissipation
disestablish_E,dis-_E,disestablish
druggist_E,droguiste_F,druggist
droguiste_F,droge_F,druggist
delish_E,delicios_OF,delish
delicios_OF,deliciosus_LateL,delish
deliciosus_LateL,delicia_L,delish
delicia_L,delicere_L,delish
delicere_L,de-_LateL,delish
detect_E,detectus_L,detect
detectus_L,detegere_L,detect
detegere_L,de_L,detect
tegere_L,*(s)teg-_PIE,detect
devil-worship_E,devil_E,devil-worship
ducal_E,ducal_F,ducal
ducal_F,ducalis_LateL,ducal
ducalis_LateL,dux_L,ducal
dux_L,*deuk-_PIE,ducal
diuretic_E,diuretik_E,diuretic
diuretik_E,diuretique_OF,diuretic
diuretique_OF,diureticus_LateL,diuretic
diureticus_LateL,diouretikos_G,diuretic
dianetics_E,dianoua_G,dianetics
decompose_E,de-_E,decompose
decrease (v.)_E,decresen_E,decrease (v.)
decresen_E,decreiss-_AF,decrease (v.)
decreiss-_AF,decreistre_OF,decrease (v.)
decreistre_OF,descroistre_OF,decrease (v.)
decrease (n.)_E,decres_AF,decrease (n.)
Dolores_E,Maria de los Dolores_Span,Dolores
Maria de los Dolores_Span,dolor_Span,Dolores
dolor_Span,dolor_L,Dolores
deasil_E,deiseil_Gae/deiseal_Gae,deasil
deiseil_Gae/deiseal_Gae,deas_Gae,deasil
deas_Gae,des_OIr/des_Gae,deasil
drosophila_E,drosos_G,drosophila
dissent_E,dissenten_E,dissent
dissenten_E,dissentir_OF,dissent
dissentir_OF,dissentire_L,dissent
dissentire_L,dis-_L,dissent
dislocation_E,dislocacioun_E,dislocation
dislocacioun_E,dislocacion_OF,dislocation
dislocacion_OF,dislocationem_MediL,dislocation
dislocationem_MediL,dislocare_L,dislocation
dimmish_E,dim (adj.)_E,dimmish
dart (n.)_E,dart_OF,dart (n.)
dart_OF,*darothuz_PGer,dart (n.)
dart (v.)_E,darten_E,dart (v.)
darten_E,dart (n.)_E,dart (v.)
desmo-_E,desm-_E,desmo-
desm-_E,desmos_G,desmo-
desmos_G,dein_G,desmo-
dein_G,*d-_PIE,desmo-
dealer_E,deal (v.)_E,dealer
drawdown_E,draw (v.)_E,drawdown
deciduous_E,deciduus_L,deciduous
deciduus_L,decidere_L,deciduous
decidere_L,de_L,deciduous
cadere_L,*kad-_PIE,deciduous
derringer_E,Deringer_E,derringer
dimmer_E,dim (v.)_E,dimmer
demise_E,demis_OF,demise
demis_OF,desmetre_OF,demise
desmetre_OF,des-_F,demise
metre_F,dis-_L,demise
metre_F,mittere_L,demise
dill_E,dille_E,dill
dille_E,dile_OE,dill
disenfranchise_E,dis-_E,disenfranchise
deliberately_E,deliberate (adj.)_E,deliberately
discontinue_E,discontinuen_E,discontinue
discontinuen_E,discontinuer_OF,discontinue
discontinuer_OF,discontinuare_MediL,discontinue
discontinuare_MediL,dis-_L,discontinue
dragnet_E,drag (v.)_E,dragnet
drank_E,drink_OE,drank
dirigible_E,dirigible balloon_E,dirigible
dirigible balloon_E,dirigeable_F,dirigible
dirigible_F,dirigere_L,dirigible
Dorian_E,Doris_G,Dorian
Doros_G,doros_G,Dorian
doron_G,*do-_PIE,Dorian
dander (n.2)_E,dander (n.1)_E,dander (n.2)
dander (n.1)_E,dandro_E,dander (n.1)
dauphin_E,dauphin_OF,dauphin
de facto_E,de_E,de facto
disqualify_E,dis-_E,disqualify
drunken_E,drunk_E,drunken
devastation_E,devastationem_MediL,devastation
devastationem_MediL,devastare_L,devastation
devastare_L,de-_L,devastation
vastare_L,vastus_L,devastation
decade_E,décade_OF,decade
décade_OF,decadem_LateL,decade
decadem_LateL,dekas_G,decade
dekas_G,deka_G,decade
deka_G,*dekm-_PIE,decade
Darby_E,Derby_E,Darby
deracinate_E,déraciner_F,deracinate
déraciner_F,desraciner_OF,deracinate
desraciner_OF,des-_F,deracinate
racine_F,radicina_LateL,deracinate
demarche_E,démarche_F,demarche
démarche_F,démarcher_F,demarche
démarcher_F,de-_F,demarche
divert_E,diverten_E,divert
diverten_E,divertir_OF,divert
divertir_OF,divertere_L,divert
divertere_L,devertere_L,divert
devertere_L,vertere_L,divert
deglutition_E,déglutition_F,deglutition
déglutition_F,deglutitionem_L,deglutition
deglutitionem_L,deglutare_L,deglutition
deglutare_L,de_L,deglutition
delibrate_E,delibrare_L,delibrate
delibrare_L,de_L,delibrate
discourage_E,discoragen_E,discourage
discoragen_E,descoragier_OF,discourage
descoragier_OF,des-_F,discourage
coragier_F,corage_F,discourage
disease (n.)_E,desaise_OF,disease (n.)
desaise_OF,des-_OF,disease (n.)
disease (v.)_E,disease (n.)_E,disease (v.)
dhobi_E,dhobi_Hin,dhobi
dhobi_Hin,dhob_Hin,dhobi
director_E,directour_AF,director
directour_AF,directeur_F,director
directeur_F,dirigere_L,director
dirigere_L,dis-_L,director
regere_L,*reg-_PIE,director
ditty bag_E,commodity bag_E,ditty bag
diatessaron_E,dia tessaron_G,diatessaron
dia tessaron_G,dia_G,diatessaron
tessaron_G,tessares_G,diatessaron
detainer_E,detain_E,detainer
daw_E,daue_E,daw
dawe_E,*dawe_OE,daw
*dawe_OE,*dakhwo_PGer,daw
demark_E,demarcation_E,demark
demarcation_E,mark (v.)_E,demark
defamation_E,defamacioun_E,defamation
defamacioun_E,diffamacion_OF,defamation
